Date,Season,Player,Team,Match-up,Home/Away,W/L,Min,Pts,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,Dub/Dub,Trip/Dub,OPP_DEF_RTG,OPP_DREB%,OPP_STL,OPP_BLK,OPP_PTS_off_TOV,OPP_PTS_2nd_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DK_SCORE
2021-11-04,2021-22,Wayne Ellington,LAL,Oklahoma City Thunder,0,0,9,3,1,6,1,5,0,0,1,1,2,1,0,0,0,0,-3,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,7.5
2021-11-04,2021-22,DeAndre Jordan,LAL,Oklahoma City Thunder,0,0,14,1,0,2,0,0,1,2,3,0,3,0,0,0,1,1,5,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,4.25
2021-11-04,2021-22,Rajon Rondo,LAL,Oklahoma City Thunder,0,0,15,0,0,4,0,1,0,0,1,1,2,4,1,0,3,2,-7,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,9.0
2021-11-04,2021-22,Dwight Howard,LAL,Oklahoma City Thunder,0,0,8,2,1,1,0,0,0,0,0,4,4,0,2,1,0,0,8,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,13.0
2021-11-04,2021-22,Kent Bazemore,LAL,Oklahoma City Thunder,0,0,22,2,0,4,0,2,2,2,0,2,2,2,0,1,0,1,-12,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,9.5
2021-11-04,2021-22,Carmelo Anthony,LAL,Oklahoma City Thunder,0,0,32,21,8,18,5,10,0,0,2,4,6,2,2,1,1,3,1,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,39.5
2021-11-04,2021-22,Austin Reaves,LAL,Oklahoma City Thunder,0,0,22,8,3,6,2,5,0,0,1,1,2,0,1,0,0,2,0,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,13.5
2021-11-04,2021-22,Malik Monk,LAL,Oklahoma City Thunder,0,0,13,2,1,3,0,1,0,0,0,1,1,2,0,0,0,2,6,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,6.25
2021-11-04,2021-22,Anthony Davis,LAL,Oklahoma City Thunder,0,0,38,29,11,20,0,1,7,9,6,12,18,5,1,2,3,4,-14,1,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,65.0
2021-11-04,2021-22,Russell Westbrook,LAL,Oklahoma City Thunder,0,0,35,27,10,23,3,6,4,4,1,5,6,5,0,0,4,2,6,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,41.5
2021-11-01,2021-22,Amir Coffey,LAC,Oklahoma City Thunder,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,0.0
2021-11-01,2021-22,Ivica Zubac,LAC,Oklahoma City Thunder,0,1,13,3,1,1,0,0,1,2,3,2,5,0,0,0,0,0,-13,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,9.25
2021-11-01,2021-22,Justise Winslow,LAC,Oklahoma City Thunder,0,1,8,4,2,4,0,0,0,0,1,1,2,0,0,0,1,3,-6,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,6.0
2021-11-01,2021-22,Reggie Jackson,LAC,Oklahoma City Thunder,0,1,39,15,5,17,2,7,3,4,0,3,3,2,0,0,2,0,4,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,21.75
2021-11-01,2021-22,Paul George,LAC,Oklahoma City Thunder,0,1,40,32,11,24,5,8,5,6,0,9,9,7,3,1,4,3,1,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,62.25
2021-11-01,2021-22,Luke Kennard,LAC,Oklahoma City Thunder,0,1,30,14,4,10,4,8,2,2,0,4,4,2,0,0,0,0,11,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,24.0
2021-11-01,2021-22,Nicolas Batum,LAC,Oklahoma City Thunder,0,1,32,14,5,10,4,8,0,0,2,6,8,1,2,1,0,1,13,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,33.5
2021-11-01,2021-22,Eric Bledsoe,LAC,Oklahoma City Thunder,0,1,26,5,2,8,0,4,1,1,0,3,3,3,0,2,4,3,-2,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,15.25
2021-11-01,2021-22,Terance Mann,LAC,Oklahoma City Thunder,0,1,32,10,4,14,0,5,2,4,3,2,5,1,2,0,1,3,16,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,21.25
2021-11-01,2021-22,Isaiah Hartenstein,LAC,Oklahoma City Thunder,0,1,18,2,1,3,0,1,0,0,4,8,12,2,1,1,0,1,1,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,24.0
2021-10-30,2021-22,Draymond Green,GSW,Oklahoma City Thunder,0,1,26,14,6,8,1,2,1,2,0,11,11,8,0,1,2,2,16,1,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,42.75
2021-10-30,2021-22,Andrew Wiggins,GSW,Oklahoma City Thunder,0,1,25,14,5,13,4,5,0,0,2,0,2,1,1,0,0,1,17,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,22.0
2021-10-30,2021-22,Gary Payton II,GSW,Oklahoma City Thunder,0,1,6,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,-9,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,6.25
2021-10-30,2021-22,Chris Chiozza,GSW,Oklahoma City Thunder,0,1,17,6,2,6,2,5,0,0,1,2,3,1,1,0,1,1,-1,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,13.75
2021-10-30,2021-22,Juan Toscano-Anderson,GSW,Oklahoma City Thunder,0,1,8,0,0,3,0,2,0,0,0,2,2,3,1,0,1,0,-6,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,8.5
2021-10-30,2021-22,Nemanja Bjelica,GSW,Oklahoma City Thunder,0,1,20,6,2,6,1,3,1,2,2,6,8,3,0,2,2,3,19,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,24.0
2021-10-30,2021-22,Kevon Looney,GSW,Oklahoma City Thunder,0,1,18,7,3,4,0,0,1,2,3,5,8,1,0,3,1,3,18,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,24.0
2021-10-30,2021-22,Andre Iguodala,GSW,Oklahoma City Thunder,0,1,17,0,0,3,0,3,0,0,1,8,9,2,1,0,1,0,10,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,15.75
2021-10-30,2021-22,Stephen Curry,GSW,Oklahoma City Thunder,0,1,27,20,7,16,6,15,0,0,0,5,5,6,1,1,2,1,17,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,41.25
2021-10-30,2021-22,Otto Porter Jr.,GSW,Oklahoma City Thunder,0,1,17,10,4,6,2,4,0,0,0,1,1,1,1,1,2,2,7,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,16.75
2021-10-30,2021-22,Jordan Poole,GSW,Oklahoma City Thunder,0,1,31,14,6,15,2,6,0,0,1,2,3,4,1,0,0,4,19,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,26.75
2021-10-30,2021-22,Jonathan Kuminga,GSW,Oklahoma City Thunder,0,1,6,3,1,4,1,3,0,0,0,0,0,0,1,0,2,2,-9,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,4.5
2021-10-30,2021-22,Moses Moody,GSW,Oklahoma City Thunder,0,1,21,6,2,7,1,5,1,2,0,3,3,0,0,0,0,2,7,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,10.25
2021-10-27,2021-22,Austin Reaves,LAL,Oklahoma City Thunder,1,0,18,2,1,4,0,2,0,0,0,2,2,0,0,0,0,0,-5,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,4.5
2021-10-27,2021-22,Russell Westbrook,LAL,Oklahoma City Thunder,1,0,35,20,8,20,2,8,2,3,4,10,14,13,1,0,10,4,-12,1,1,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,59.5
2021-10-27,2021-22,Dwight Howard,LAL,Oklahoma City Thunder,1,0,14,4,1,1,0,0,2,2,0,2,2,0,1,0,0,5,-2,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,8.5
2021-10-27,2021-22,Carmelo Anthony,LAL,Oklahoma City Thunder,1,0,31,13,5,14,1,8,2,2,0,3,3,1,2,0,1,2,-6,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,22.25
2021-10-27,2021-22,Avery Bradley,LAL,Oklahoma City Thunder,1,0,17,13,5,7,3,4,0,0,1,0,1,0,0,0,0,1,-11,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,15.75
2021-10-27,2021-22,Malik Monk,LAL,Oklahoma City Thunder,1,0,32,9,4,8,1,5,0,0,1,2,3,3,1,0,1,2,-8,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,19.25
2021-10-27,2021-22,Kent Bazemore,LAL,Oklahoma City Thunder,1,0,28,11,4,6,3,5,0,0,0,2,2,4,1,0,1,4,6,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,22.5
2021-10-27,2021-22,Anthony Davis,LAL,Oklahoma City Thunder,1,0,37,30,12,22,0,1,6,7,4,4,8,2,1,0,2,1,-7,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,44.0
2021-10-27,2021-22,DeAndre Jordan,LAL,Oklahoma City Thunder,1,0,13,6,3,3,0,0,0,0,0,4,4,0,0,2,1,2,2,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,14.5
2021-10-27,2021-22,Rajon Rondo,LAL,Oklahoma City Thunder,1,0,16,7,3,7,1,2,0,0,0,1,1,6,1,0,1,1,3,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,19.25
2021-10-26,2021-22,Andre Iguodala,GSW,Oklahoma City Thunder,1,1,19,3,1,3,1,3,0,0,1,4,5,3,0,1,0,2,8,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,16.25
2021-10-26,2021-22,Otto Porter Jr.,GSW,Oklahoma City Thunder,1,1,17,6,2,6,2,4,0,0,0,4,4,1,0,1,0,1,5,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,15.5
2021-10-26,2021-22,Damion Lee,GSW,Oklahoma City Thunder,1,1,26,20,8,14,4,7,0,0,0,3,3,1,0,0,1,1,16,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,26.75
2021-10-26,2021-22,Juan Toscano-Anderson,GSW,Oklahoma City Thunder,1,1,17,5,1,2,1,2,2,2,1,1,2,0,1,1,0,2,13,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,12.0
2021-10-26,2021-22,Jordan Poole,GSW,Oklahoma City Thunder,1,1,29,10,5,14,0,7,0,0,0,2,2,7,0,2,1,0,-17,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,26.5
2021-10-26,2021-22,Stephen Curry,GSW,Oklahoma City Thunder,1,1,32,23,6,14,4,9,7,7,1,5,6,4,0,1,4,1,15,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,38.5
2021-10-26,2021-22,Nemanja Bjelica,GSW,Oklahoma City Thunder,1,1,8,2,1,1,0,0,0,0,0,2,2,0,0,0,1,2,-6,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,4.0
2021-10-26,2021-22,Moses Moody,GSW,Oklahoma City Thunder,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,0.0
2021-10-26,2021-22,Chris Chiozza,GSW,Oklahoma City Thunder,1,1,5,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,5,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,3.5
2021-10-26,2021-22,Gary Payton II,GSW,Oklahoma City Thunder,1,1,5,3,1,1,1,1,0,0,0,1,1,1,0,0,2,2,0,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,5.25
2021-10-26,2021-22,Kevon Looney,GSW,Oklahoma City Thunder,1,1,18,5,2,5,0,0,1,2,2,6,8,0,1,0,0,3,-1,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,17.0
2021-10-26,2021-22,Andrew Wiggins,GSW,Oklahoma City Thunder,1,1,31,21,9,17,0,5,3,5,1,3,4,4,3,1,2,0,4,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,39.0
2021-10-26,2021-22,Draymond Green,GSW,Oklahoma City Thunder,1,1,32,8,3,4,1,1,1,2,1,8,9,8,3,1,4,5,0,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,37.75
2021-10-24,2021-22,Danny Green,PHI,Oklahoma City Thunder,1,1,28,11,4,6,3,5,0,0,1,7,8,0,0,1,2,1,1,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,23.5
2021-10-24,2021-22,Tobias Harris,PHI,Oklahoma City Thunder,1,1,33,14,7,14,0,4,0,0,2,7,9,5,0,0,4,0,0,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,30.75
2021-10-24,2021-22,Paul Reed,PHI,Oklahoma City Thunder,1,1,9,2,1,2,0,0,0,0,2,3,5,2,1,1,0,1,8,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,15.25
2021-10-24,2021-22,Seth Curry,PHI,Oklahoma City Thunder,1,1,34,28,9,15,7,10,3,4,2,1,3,3,1,0,0,2,10,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,41.75
2021-10-24,2021-22,Joel Embiid,PHI,Oklahoma City Thunder,1,1,33,22,8,15,2,5,4,6,1,8,9,6,1,3,0,2,10,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,51.25
2021-10-24,2021-22,Isaiah Joe,PHI,Oklahoma City Thunder,1,1,11,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,10,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,1.25
2021-10-24,2021-22,Matisse Thybulle,PHI,Oklahoma City Thunder,1,1,20,3,1,4,1,3,0,0,1,3,4,1,1,3,1,2,11,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,17.5
2021-10-24,2021-22,Furkan Korkmaz,PHI,Oklahoma City Thunder,1,1,17,9,3,9,1,5,2,2,0,1,1,3,0,0,1,0,7,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,14.75
2021-10-24,2021-22,Georges Niang,PHI,Oklahoma City Thunder,1,1,20,12,4,8,3,4,1,1,0,2,2,3,0,0,1,3,6,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,20.0
2021-10-24,2021-22,Tyrese Maxey,PHI,Oklahoma City Thunder,1,1,34,14,4,13,0,4,6,7,3,2,5,2,0,1,3,5,-3,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,23.75
2021-10-22,2021-22,D.J. Augustin,HOU,Oklahoma City Thunder,0,1,9,3,1,3,1,2,0,0,0,0,0,3,0,0,0,1,4,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,8.0
2021-10-22,2021-22,Jalen Green,HOU,Oklahoma City Thunder,0,1,26,9,4,11,1,5,0,0,0,3,3,2,2,1,2,2,11,0,0,107.0,74.9,7.1,4.3,16.4,11.0,7.9,41.9,21.25
